image_name,tweet_translation,sms_translation,sms_language,topic_label
ECkXa3nUEAIBKoc.jpg,"@JioCare @TRAI I have DND activated on my mobile number. Still, lots of these Spam Sms come into my inbox. See attached pic &amp; Plz help. @reliancejio https://t.co/Y7lxikPMmq",Great profit Continue SBIN Sell 275 Booked 269 TataElxi Sell 630 booked 607 Bnknfty 28000PE Buy 88 Booked 377 Same Call  CL / WP 09886247012 ( Sushmita ),en,spam-promo
EQKbFB_XkAECFE6.jpg,I just received this SMS which reports itself to be from @Argos_Online (I did complete a customer satisfaction survey recently). It looks like a phishing attempt though - beware (I have deliberately masked the URL in this image)... see https://t.co/QI4MSomwkt https://t.co/ohqxJ5jgcN,"ARGOS - Congratulations , you've won the £ 500 gift . Don't miss out ! Your gift is valid until Sun 9th February : https://bit.ly/ ARGOS - O",en,scam-prize
EC_Ky3lWsAA7zg8.jpg,Beware of this #phishing. It came to me through #sms. #timo #stafa #order #dhl #delivery #delivery https://t.co/jarUrWJ7QC,"Hello, Confirm your delivery credentials today, otherwise your package will be returned - http://Ojo.us/98e9c Ref Number: Amazn03321",es,scam-delivery
EW_HhzvWkAE9k8B.jpg,@PaytmCybercell @Paytm @MahaCyber1 looks some kind of fraud misleading sms. Please take necessary action. https://t.co/5UhXpne0lK,Dear customer patyam your KYC has been suspended patyam office PH 7908032997 acount will block with in 24hr,en,phishing-account alarm
EapYEGAXQAYNyQ_.jpg,@BofA_Help not a bofa customer.  got 2 of these via SMS today.  assuming a scam attempt and wanted to make bofa aware. https://t.co/n9jE1LxQrO,FRM : BnkOfAmerica Click www.bofa-qhw.com SUBJ : Account Blocked MSG :: 8946,en,scam-financial
E4-Oa27XEAI4Ruo.jpg,"@INGItalia hi, I just received a pretty good phishing sms, the site has a valid certificate and seems to be made to collect credentials for home banking. https://t.co/baAdnumS71","Dear Owner, an unauthorized device is connected to your online account, if you are not you check: https://verificacontoing.com",it,scam-account alarm
EG_9fViX0AAbEOa.jpg,What a thrill! Will they be cumulative? Please do not fall into this type of fraudulent situation. Do not risk what you already have to get money or easy things. #Phishing #SMS #Security https://t.co/v38PgwxQFN,For their Refills or Punctual Payments you earned them $ 100 thousand pesos m / n + 1 IPhone X for more information call 8125924948,es,scam-financial
EimVWVsVoAEAyPA.jpg,"@aduanBRTI please act, I&#39;m worried that a victim will be trapped in a spam sms like this.. https://t.co/Htnz15Nuvi","Slmt Info To You T - Select Get Rp. Cash . 175,000,000.- Dr Lazada 2020 Grand Prize Program ID Code ( VSG88D9) U / info Click www.gebyarundian-ptlazada.ml",id,scam-prize
E3j3ZUbVoAAGtFa.jpg,sometimes I like to reply to spam SMS for fun. fellow tsel free numbers. https://t.co/u5mFLC2smn,Sorry To Disturb Need Funds For Business DII . And Other Needs &quot; Interest 2% Min 5 million 500 million For Whatsapp Info 082315791841,id,spam-loan
Ec24o7xVAAAW5cX.jpg,"@aduanBRTI please process min, sms spam. Thanks https://t.co/G8AoeOPjJN","Customer 085860148273, your 500MB Data Package Prize +1000 PULSA KOIN Why hasn&#39;t it been taken yet? IMMEDIATELY Call * 858 * 66 # &amp; Get 500MB Data Credit Prize! 2k/3x/mg",id,spam-promo
ET6rth8UUAAl2DH.jpg,"@Telkomsel @kemkominfo I received an SMS like this by sending Corona Care. I think the official information from the government turned out to be a covert advertisement. Please Telkomsel and the Ministry of Communication and Information to block spam sms like this, especially those that use the word corona as if it were an official government sms https://t.co/srkzcx8N6N","Dear Jakartans, now you can be free from worry in maintaining your family&#39;s health in a simple way. Click for more details at bit.ly/AntiCORONA",id,scam-covid
EURxKezUwAUm6Yd.jpg,Cape really cheated sms spam gini canal @Telkomsel excelso dunkin donut is a loan https://t.co/p73ZnZZAAY,Multipurpose Loan Rp50 million - 1M Interest 5% / year. Without Admin / Payment Can = Not Over = School Fees = Business Capital = Renovation of houses etc info wa085282548588 thanks,id,spam-loan
EHV2TRxW4AEHi-y.jpg,It&#39;s that I don&#39;t have an ING bank.. otherwise I might have fallen for this.. @ingnl see #phishing #sms #warnedmensteltvoortwee #geenafzender https://t.co/rPAPDRu4yn,"Dear customer , your account has been blocked for security reasons ! You can unblock your block via https : // my.ing-reactivatie.info/",nl,phishing-account alarm
Db-zQMkUwAAhIDb.jpg,I really love SMS political spam so much that I only reply to them in languages that don’t use the Roman  alphabet. https://t.co/E4X2s7niMf,"Hi Tia , this is Tyler with Yes on F , the ballot measure for the June 5th election that will guarantee that renters like you and me get a free lawyer if we ever face eviction ! With over 40,000 renters evicted in the past 5 years , this measure is really crucial for us . Will you join me in voting yes on Prop F ?",en,spam-vote
Ek-TbqRUcAA25ju.jpg,"We used to get these type of SPAM mails before. But now , they have started reaching people via SMS as well. Who are appointing them SenderIDs for this type of activities? ⁦@DoT_India⁩ ⁦@Airtel_Presence⁩ ⁦@airtelindia⁩ This is a clear SPAM picture! #spamalert https://t.co/xYlI9kYYJB",Special offer !!! COULD YOU PARTNER WITH ME IN AN URGENT TRANSACTION ? CONTACT ME RIGHT NOW FOR DETAILS : sydneyjames80@outlook.com,en,spam-promo
EkJS96IWAAIlLrS.jpg,"@RBI @MumbaiPolice Another phishing fraud, sms there should be a strict procedure to apprehend these fraudsters. 

Can the cops trace them throughout and bring them to justice. https://t.co/bxs9Yeaq5Y","Dear Sir , We are Multi Pharmaceutical Co. UK , We have Urgent & Longtime Profitable Business to discuss with you . Kindly Reply to : tomb2788 @ gmail .com",en,scam-other
ENBFpAxUwAYuaae.jpg,"This looks like a #Fraud or #Spam #SMS @Paytm @Paytmcare please verify authenticity of this message.

If not genuine take action as per your set protocol. 

Thanks. https://t.co/mojmCvBngL",PAYTM Dear paytm customer your KYC has been suspended.Paytm office pH 9641172418 call immediately . Your account will blocked within 24 hours . Thank you paytm team,en,phishing-account alarm
EAxLXQiU0AArd_L.jpg,"@IncomeTaxIndia I received a SMS regarding an refund from a ‘ITDEFL’ contact. The msg has a malicious link to a Russian site!  

Since xx-ITDEFL sends legit messages regarding TDS etc., this is worrisome. Please check. #cybercrime @nsitharamanoffc https://t.co/JzF8YV9HZ0","IncomeTax ( e - filing ) requires you to click https://bit.ly/ 2Z1pQSs to submit a formal refund request for the remittance of your approved refund of Rs25,290.09 .",en,scam-tax
DuycpnKXcAA4hR1.jpg,@policia @AmazonESP we notify you of a SPAM campaign through SMS messages with our data and zip code. INFO -&gt; https://t.co/pFubqmH1QR https://t.co/lbmBsYqqhd,"Congratulations! The results have come out, and your zip code 28 has been chosen! You are 1 of the 5 winners &gt;&gt; http: //h3h.Itd/3",es,scam-prize
EAxSzGbU8AAIC61.jpg,Morning @aduanBRTI I want to complain about the following spam sms. Please follow up. Thanks https://t.co/nvvKCJXdSE,"Be a MILLIONaire at Horaspoker http://103.10 .200.46 . with Poker , domino - qq , ceme fighter , dingdong &amp; Cambodia Togel games discount up to 65% . Register now !",id,spam-gamble
D_MCle9W4AACLHc.jpg,"Friends beware of scams via sms. This is a classic and clumsy phishing attempt. Do not click on the link and, above all, do not enter your credentials (username and password) otherwise they will empty your account. #phishing #smsphishing https://t.co/ffZ4yj728P","Dear Customer, Update your data now for the change of Iban and for Web Security. Failure to update will result in the Blocking of Cards and all of its Postal Utilities. https: // update database .com /",it,phishing-account alarm
EPqi0t3UwAAgJpE.jpg,Please @Telkomsel don&#39;t be arrogant. I can&#39;t open Netflix and then spam sms promo HIH https://t.co/LqJkg1rzdY,Want to win a Samsung Note 10+ just by redeeming 1 POINT? Reply to this SMS type OK. SKB,id,spam-promo
EAu_8KxU8AIn_jk.jpg,"Got an sms from 887xx, he said this number wants to text but no credit. I&#39;ve replied YES, who knows if it&#39;s important (it could be a test call or something), but it turns out to be spam. Bangke. 😂 https://t.co/UZzWmDxAe6","get / get a loan !!! Online 20 million / 1M low interest, fast process no complicated acc 15 minutes after file &amp; admin received u / info WA 085213284477",id,spam-loan
EnJQUbXW8AAl6cc.jpg,@TMobileHelp What are you doing to stop sms spam? Two lines on two different accounts have gotten the same spam text today https://t.co/OkJA3wH9Sx,"The PlayStation 5 Just Dropped- You're Chosen As Today's Winner !! Snag It By Tonight , 11 / 18- http : // wedspswin2.com/r4z/btghhlk",en,scam-prize
ENV8yfwUYAAxumv.jpg,@Paytm @Paytmcare see how the Fraud is getting done on the name of KYC by Paytm Team. I have received this SMS just now. Pls take the note of it and alert your surveillance dept to take action on it. @MumbaiPolice pls take action on it https://t.co/gONs1FtSHv,Dear PAYTM customer your Paytm KYC has expired . Contact customer care No 6294108269 immediately . your account will Block within 24 hr . Thank you PAYTM TEAM .,en,scam-account alarm
EwF4yaoUcAQtMbk.jpg,people who like spam sms like this are getting freaky https://t.co/77AFGGqRyL,hilmi who is holding your hand in this photo is your boyfriend huh? d08.co/s/ di2zao,id,spam-other
DcqnszbV4AAZNht.jpg,@SobatHAPE Every day I get spam sms....how about this @kemkominfo 😂 https://t.co/B1FWWqNe8j,"If you just imagine your face is fun, let alone being able to chat with you! uhh it must be fun, please call this my active number n08091401029 NO SEX &amp; SARA, ready ya..",id,spam-other
EYjHkR-WkAIxKEA.png,"@CSIRTGOB @clcert Phishing from Netflix received via SMS, and I have no subscription. https://t.co/ZK9iQyRBLm","Your NETFLIX Subscription has been SUSPENDED, to return to be part of our services update your payment method here: https://netflix-activa.com/",es,phishing-account alarm
Eu-NyxiVEAAoV8c.jpg,"1. Receive bodgy sms
2. Run link on @urlscanio 
3. https://t.co/f8TjMXNRMU verdict: malicious targeting Optus
4. Google verdict: 🤷‍♂️ https://t.co/MF9n5j4sCf",Optus : We still didn't hear from you . To avoid service restrictions please visit https : // account.optus billing.services/ to confirm your details .,en,scam-account alarm
Eg7Xg1AVoAcvHyi.jpg,"@aduanBRTI I got an unclear spam sms from a number I don&#39;t recognize, please take action, thank you. https://t.co/dYh6II4D8w",Last Official Notice.Congratulations!! For you to get a LAZADA BIRTHDAY 2020 prize of Rp. 175 million CODE ID ( VSG88D9) Info Click : www.ptlazadaindonesia.tk,id,scam-prize
EE3cla2W4AEFwzP.jpg,@Rabobank @Rabobankwebcare I received this SMS tonight. Doesn&#39;t seem like you? #fraud #fraud #phishing #Rabobank https://t.co/9ZGFrwSjnD,Rabobank : Your current debit card expires for use on 21-09-2019 . Replace your debit card for free via: split.to/Betaalmiddel-ververen,nl,scam-credit/debit card
ExUCCbQXMAsoc13.jpg,"I have never been to BBVA and the previous 19 sms were from purchase debts from another community ... I have marked it as spam, but every X time they change 😒 https://t.co/L4kWX28qz3",BBVA now contact 854556921 to desist from the seizure of your salary or pension Regularize your ID in the ES80 account 0182 8810 12 0718888315 concept,es,scam-financial
Ex6EbrWVIAMPJx5.jpg,@KolkataPolice new scam sms kindly take action. https://t.co/onUKoju9h2,Dear customer your Bsnl Number has been Closed for 24 hrs please submit Addhar please call customer care : 8927500166 immediately,en,scam-account alarm
D1PSReHX0AUui6o.jpg,"@p_kops @POL_DenHaag @POL_DenHaag can you also trace the sender of this SMS, ditto #criminals #fraud #phishing https://t.co/BP5kbC2TgI",Your My ING payment account has been blocked for security reasons. Log in now and verify your Mijn ING via the website: X.co/MijnING,nl,phishing-account alarm
EgbuH4zUEAA0KXR.jpg,Phishing even in our SMS ... https://t.co/liVhneKClm,"We have tried to deliver your LP995215701FR package, but there is no postage. Follow the instructions here: 6j5.nl/sclr5",fr,scam-delivery
EC9c3dcUcAAxtkC.png,"@narendramodi_in @BSNLWBTC @FearRTs @TRAI @LogicalIndians @SpeakUp_IN @UfterYou @Ei_Samay @IJaising @narendramodi @PMOIndia_RC @PMOIndia DND Farce, Again spam SMS at @BSNL_WB no 94344..67 frm BZ-ERNFRM: ""Earn 30K to 40000 pr month Set up Paper Plate,Paper bag..
Business at home.
Free Raw Material,Buy back Agreement &amp; training's
cl :08588819688"". @rsprasad @OfficeOfRSP @FearRTs https://t.co/tVd86WkuSy","Earn 30K to 40000 pri month Set up Paper Plate , Paper bag , Tissue paper Machine Business at home . Free Raw Material , Buy back Agreement & training's cl : 08588819688",en,spam-promo
D_TeqtLWsAE_4wu.jpg,@tapairportugal how do I get you guys to stop spamming me? I&#39;ve already tried it on the website and via SMS. https://t.co/YpdWNA4AnH,"TAP Air Portugal: Subscribe to Globo Premium and earn 7,000 miles to use on your trips. Offer valid until June 30th. https://bit.ly/2JOEz4q ,",pt,spam-promo
D7SM27FXsAAur8a.jpg,"@RappiMexico religiously sends SPAM via SMS ... What will they not realize that more than helping them, it hurts them? # TerribleMarketing #NoSPAM #RappiFUERA! https://t.co/OFlhH1H4oW",Rappi: Temuco the account We Denied $ 700.mappiorocito peremete pieleedeelte quierostoruotu! storten 14: 5ORM. TAD 2946767,es,spam-other
EmpJG7vWEAEdqJK.jpg,"I just received this SMS which, given the email address, is SPAM. To report. #SPAM # COVID19 https://t.co/1DZe86tvVb",Official message from ARS Grand Est: you have tested positive for the Covid-19 virus. You have therefore been asked to respect isolation. Personalized monitoring is offered to you: https://ars-grand-est.exolis.fr/#! / app / t / 1204720 / 6675fb1d35fe87 e170adbc2155f3f82e,fr,scam-covid
Dls_aajW4AEVTZk.jpg,"booked refill on 23 Aug, Order 148002, Refill ID 2341145253 and made online payment. Today, received a SMS that refill is delivered on 28 Aug, but in reality no cylinder has been delivered. Serious case of fraud by the distributor. Take action @BPCLimited @PetroleumMin https://t.co/EutFaY2hgz","Dear consumer , this is a confirmation receipt for online payment of Rs . 759.500 ( txn chgs extra ) , against Refill booking ref no 2341145253 .",en,scam-financial
Ettc8QrVoAI0Nlw.jpg,"Good evening Mr / Mrs admin @aduanBRTI, please follow up on the following spam SMS. Thank you https://t.co/JNNq5yaFgc",SLMt. ! No whatsapp Anda Men - dptkn Rp.175.000.000 PIN: D330879 cek di: bit.ly/info-resmi37,ms,spam-promo
EaqmJfIWsAEY4AL.jpg,#Phishing SMS @Rabobank: don&#39;t fall for it. https://t.co/fzx8GQG7nv,[ Rabobank ] : Your debit card is outdated and will expire in 2 days. Request the renewed debit card for free now via: https://lihi1.cc/Bp3Qr/Pas-Info,nl,phishing-credit/debit card
D0u1TBmU4AEZY1k.jpg,"Report lg @aduanBRTI SMS Spam, Fraud, Online Gambling &amp; Fraud. https://t.co/RZWxRCTjj7",I got 4m bonus from this app 1) new-re.com/zpwshSd 2) http://t.cn/EfQMID 3) http://bit.ly/2tQIAY,id,spam-other
E3lN1ZhVIAECBik.jpg,"Dear @TheOfficialSBI, yesterday was #AntiCounterfeitingDay. Ironically I received this fraudulent SMS that your security team might want to address. Don’t know how many customers have fallen prey to this phishing scam. Links lead to a fake website and form with fake captcha image https://t.co/cp7Hlrb6bN","Dear customer , Your State bank of india account has been suspended . Please Aadhaar card update in your account click here link - https://is.gd/ mYPJkw / SBI",en,phishing-account alarm
